TCGA-BH-A0RX-10A-01D-A099-09	./output/calling/c99e4cec-5fc3-4dc9-9c38-b72dbea39d3f_wxs_gdc_realn.bam.g.vcf.gz
TCGA-BH-A0H5-10A-01D-A110-09	./output/calling/5e039180-7cbb-44b6-bc05-6e11e7393ebe_wxs_gdc_realn.bam.g.vcf.gz
TCGA-D8-A140-10A-01D-A110-09	./output/calling/3294b1ce-7e97-4973-86d3-71866f5a16c7_wxs_gdc_realn.bam.g.vcf.gz
TCGA-C8-A12P-10A-01D-A110-09	./output/calling/323e0bfd-8f8f-41a8-a94a-8d2d862a15b1_wxs_gdc_realn.bam.g.vcf.gz
TCGA-BH-A0H6-10A-01W-A071-09	./output/calling/6ddf4ce5-5956-4394-af6e-f840573ac67e_wxs_gdc_realn.bam.g.vcf.gz
TCGA-EW-A1OV-10A-01D-A142-09	./output/calling/39d05c29-a4bb-4b5f-a818-c94045721134_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A2-A1FX-10A-01D-A13O-09	./output/calling/8d56ba71-9300-4982-8908-7a350aa3b040_wxs_gdc_realn.bam.g.vcf.gz
TCGA-AR-A2LO-10A-01D-A18P-09	./output/calling/67693f81-bf05-4221-ba0b-3a4ce2217bf3_wxs_gdc_realn.bam.g.vcf.gz
TCGA-D8-A27V-10A-01D-A17D-09	./output/calling/60f8560f-d97c-4ed2-a52a-161dba0d07d2_wxs_gdc_realn.bam.g.vcf.gz
TCGA-EW-A2FR-10A-01D-A21Q-09	./output/calling/d5b0ec6a-964e-45ca-bfdd-31757e3dfeaf_wxs_gdc_realn.bam.g.vcf.gz
TCGA-PE-A5DD-10A-01D-A27P-09	./output/calling/5069f07e-fae4-47fc-8512-0ca8b9f19494_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A2-A0T4-10A-01D-A099-09	./output/calling/ab57a14c-8ada-4971-8cbd-22a455256bd4_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A7-A26I-10A-01D-A167-09	./output/calling/d4ad0739-04d5-4d68-a794-7fe9aa13ff38_wxs_gdc_realn.bam.g.vcf.gz
TCGA-E2-A1AZ-10A-01D-A12Q-09	./output/calling/d486a6d4-f7b9-4df1-b14f-df434c457363_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A8-A08X-10A-01W-A021-09	./output/calling/263fb74b-c2f8-4ad7-8b3e-0e02749d167e_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A7-A4SC-10A-01D-A25Q-09	./output/calling/548fcaa0-101b-4c84-b65e-1bec3a6a4354_wxs_gdc_realn.bam.g.vcf.gz
TCGA-LL-A73Y-10B-01D-A33H-09	./output/calling/5f044f10-3304-4071-8d16-906af45517dd_wxs_gdc_realn.bam.g.vcf.gz
TCGA-S3-A6ZH-10B-01D-A32I-09	./output/calling/e1dd081e-0bf7-47aa-80d1-68805a933372_wxs_gdc_realn.bam.g.vcf.gz
TCGA-D8-A73W-10A-21D-A351-09	./output/calling/23a17775-be43-4421-8988-1b24ae34780f_wxs_gdc_realn.bam.g.vcf.gz
TCGA-D8-A1X5-10A-01D-A14G-09	./output/calling/6d77bba9-4db6-4277-b5ce-b7e3d2f1d7cc_wxs_gdc_realn.bam.g.vcf.gz
TCGA-14-3476-10A-01D-1353-08	./output/calling/03da9810-f78d-4eec-bd34-20fc79a57fd6_wxs_gdc_realn.bam.g.vcf.gz
TCGA-27-2526-10A-01D-1494-08	./output/calling/2cc9e13d-f78f-40bc-b90e-62b7784293f3_wxs_gdc_realn.bam.g.vcf.gz
TCGA-06-0145-10A-01W-0224-08	./output/calling/bd8a3db7-c259-4894-8104-9c0aab126a49_wxs_gdc_realn.bam.g.vcf.gz
TCGA-06-0132-10A-01D-1491-08	./output/calling/740f8d17-3563-4a13-8089-509a5989c33d_wxs_gdc_realn.bam.g.vcf.gz
TCGA-06-0129-10A-01D-1490-08	./output/calling/9b321fd2-a9f5-4cb0-9a18-2dc271056285_wxs_gdc_realn.bam.g.vcf.gz
TCGA-06-0125-10A-01D-1490-08	./output/calling/eae82a82-aa9f-4fea-b1da-e973e1982dc6_wxs_gdc_realn.bam.g.vcf.gz
TCGA-12-0615-10A-01D-1492-08	./output/calling/c90ff476-f8e2-41b0-977d-fb36577427f4_wxs_gdc_realn.bam.g.vcf.gz
TCGA-06-0744-10A-01D-1492-08	./output/calling/fc7bb1b6-6b1d-4a79-a634-0b0e28450b26_wxs_gdc_realn.bam.g.vcf.gz
TCGA-06-0140-10A-01D-1490-08	./output/calling/f8eb6b04-153e-4953-8582-c207a5a7cf30_wxs_gdc_realn.bam.g.vcf.gz
TCGA-06-0168-10A-01D-1491-08	./output/calling/5901ecf0-7e6a-410c-b491-ae958d77f1f3_wxs_gdc_realn.bam.g.vcf.gz
TCGA-06-6700-10A-01D-1845-08	./output/calling/a9cc39c8-e3c8-4642-ad0d-1f9a43f21baf_wxs_gdc_realn.bam.g.vcf.gz
TCGA-06-0137-10A-01D-1490-08	./output/calling/6d9e2e37-9db9-471e-a35d-4269e8dc7746_wxs_gdc_realn.bam.g.vcf.gz
TCGA-28-2499-10A-01D-1494-08	./output/calling/bfeda2fa-2ff8-40d0-9c7d-9edd34d95451_wxs_gdc_realn.bam.g.vcf.gz
TCGA-26-6174-10A-01D-1845-08	./output/calling/59389092-6f21-4cb4-b44e-b0ac30d38963_wxs_gdc_realn.bam.g.vcf.gz
TCGA-14-1823-10A-01W-0644-08	./output/calling/4ba7b443-5214-4348-bac2-977d5d76b2f8_wxs_gdc_realn.bam.g.vcf.gz
TCGA-IC-A6RF-11A-21D-A33E-09	./output/calling/dbefd452-62f3-42e9-9d48-8b605a6c310c_wxs_gdc_realn.bam.g.vcf.gz
TCGA-02-2470-10A-01D-1494-08	./output/calling/1ab37cba-6ad6-4825-98bb-b8e102f64ed2_wxs_gdc_realn.bam.g.vcf.gz
TCGA-26-6173-10A-01D-1845-08	./output/calling/e7628017-ae1e-4937-856e-d47378745937_wxs_gdc_realn.bam.g.vcf.gz
TCGA-L5-A8NN-11A-11D-A37F-09	./output/calling/f47b1dab-3bc6-4050-917e-5e94d4bb2c7e_wxs_gdc_realn.bam.g.vcf.gz
TCGA-28-1747-10B-01W-0837-08	./output/calling/ae1cb903-f357-41db-b1ba-45f123aefe62_wxs_gdc_realn.bam.g.vcf.gz
TCGA-41-2572-10A-01D-1353-08	./output/calling/4d73babf-b967-4617-9050-48ddebf9c0d4_wxs_gdc_realn.bam.g.vcf.gz
TCGA-IG-A4QS-10A-01D-A27G-09	./output/calling/1f4ab858-e433-48b0-8984-b2ac05962303_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A2-A0EQ-10A-01W-A055-09	./output/calling/282ea476-ac8e-4aa3-ac9e-49fced7a4eb2_wxs_gdc_realn.bam.g.vcf.gz
TCGA-BH-A0BQ-10A-01D-A110-09	./output/calling/27facd2e-781d-4772-bb8c-7a1bc664c53e_wxs_gdc_realn.bam.g.vcf.gz
TCGA-AR-A1AS-10A-01D-A12Q-09	./output/calling/97a055bf-af49-4c79-bc12-0b3644f21638_wxs_gdc_realn.bam.g.vcf.gz
TCGA-AR-A24K-10A-01D-A167-09	./output/calling/fb6f3270-79c2-4c04-9b6e-65079c35b944_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A8-A08J-10A-01W-A021-09	./output/calling/b73ab3e7-fd15-4cc6-8cfd-aa3595bdac2b_wxs_gdc_realn.bam.g.vcf.gz
TCGA-D8-A1XC-10A-01D-A14G-09	./output/calling/fea77f35-8b5b-404e-a9e1-5b2d3d02fd4c_wxs_gdc_realn.bam.g.vcf.gz
TCGA-AC-A6IV-10A-01D-A33H-09	./output/calling/282df6f9-46a3-43ad-a36d-72e286093414_wxs_gdc_realn.bam.g.vcf.gz
TCGA-AR-A2LJ-10A-01D-A19Y-09	./output/calling/e1344996-bfac-4686-811b-4be7bbd84c50_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A2-A0CV-10A-01D-A110-09	./output/calling/7d4e8176-424e-41d9-ba1c-48feff2d2350_wxs_gdc_realn.bam.g.vcf.gz
TCGA-EW-A6S9-10A-01D-A33H-09	./output/calling/8182aa50-86df-427c-a9e9-c1119ef5ae26_wxs_gdc_realn.bam.g.vcf.gz
TCGA-AN-A046-10A-01W-A055-09	./output/calling/7fd1a063-e742-4ebc-acbd-c81ba11f1cc3_wxs_gdc_realn.bam.g.vcf.gz
TCGA-BH-A0BL-10A-01D-A110-09	./output/calling/10add567-cef4-464f-98a7-23a153bc1c40_wxs_gdc_realn.bam.g.vcf.gz
TCGA-AN-A0XP-10A-01D-A10G-09	./output/calling/6c4eee86-8839-4a74-a786-b37e7dd35b21_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A2-A0EY-10A-01W-A055-09	./output/calling/b1d7c034-0cf5-40ce-8620-35248ca45e08_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A2-A0T2-10A-01D-A099-09	./output/calling/5b5581e0-8d87-47db-a789-bc943c4cd6e9_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A2-A04Q-10A-01W-A055-09	./output/calling/41482042-a515-4e00-985b-f18952dfcbf3_wxs_gdc_realn.bam.g.vcf.gz
TCGA-E9-A54Y-10A-01D-A25Q-09	./output/calling/dd45289a-3543-448a-ad91-b35d282448f5_wxs_gdc_realn.bam.g.vcf.gz
TCGA-AR-A24S-10A-01D-A167-09	./output/calling/1385c890-fc86-404f-96f9-90d1bd595b10_wxs_gdc_realn.bam.g.vcf.gz
TCGA-JY-A93F-10A-01D-A37F-09	./output/calling/09ac5fc9-0dc3-4174-87ac-5207067025d0_wxs_gdc_realn.bam.g.vcf.gz
TCGA-LN-A49U-10A-01D-A27G-09	./output/calling/c374778c-bec4-4e10-80b1-441d101dae87_wxs_gdc_realn.bam.g.vcf.gz
TCGA-LN-A4A5-10A-01D-A27G-09	./output/calling/ed9afb38-29fe-4207-a07b-f6a68ba2cf45_wxs_gdc_realn.bam.g.vcf.gz
TCGA-L5-A4OT-11A-11D-A28E-09	./output/calling/eb5fbbea-f23a-43fa-9799-e24846ff415b_wxs_gdc_realn.bam.g.vcf.gz
TCGA-L5-A43C-11A-11D-A247-09	./output/calling/455d8943-a709-4328-ac50-72df33b3ab0e_wxs_gdc_realn.bam.g.vcf.gz
TCGA-L5-A8NK-11A-11D-A37F-09	./output/calling/a7ce1ff9-9b8c-4425-b183-9d822a39913d_wxs_gdc_realn.bam.g.vcf.gz
TCGA-L5-A4OO-11A-12D-A27G-09	./output/calling/954881bf-dc65-418e-8862-1d327c701757_wxs_gdc_realn.bam.g.vcf.gz
TCGA-V5-AASW-10A-01D-A403-09	./output/calling/2c1d5ac0-914f-4a71-b628-e03a40648085_wxs_gdc_realn.bam.g.vcf.gz
TCGA-V5-A7RB-10A-01D-A351-09	./output/calling/20e06ef0-ace9-4a23-bb45-3a7b8166690e_wxs_gdc_realn.bam.g.vcf.gz
TCGA-LN-A49N-10A-01D-A247-09	./output/calling/6ebf21f8-3c1f-41d6-8ef0-e7f6e97a45e4_wxs_gdc_realn.bam.g.vcf.gz
TCGA-LN-A9FR-10A-01D-A38A-09	./output/calling/4974181f-23a7-4b20-8aef-ece89709a24e_wxs_gdc_realn.bam.g.vcf.gz
TCGA-IG-A625-10A-01D-A31U-09	./output/calling/e142853b-0d36-4f63-ba19-54b80ed65115_wxs_gdc_realn.bam.g.vcf.gz
TCGA-IG-A97H-10A-01D-A38A-09	./output/calling/8f6eec0f-94ae-4e36-8f6f-b912a0c0d428_wxs_gdc_realn.bam.g.vcf.gz
TCGA-L5-A8NW-11A-11D-A37F-09	./output/calling/f3654dd1-89bb-48df-ac30-c7a2e12c32e7_wxs_gdc_realn.bam.g.vcf.gz
TCGA-VR-A8EY-10A-01D-A36M-09	./output/calling/d601820b-9c2c-4e15-80f2-d6ce2c280ada_wxs_gdc_realn.bam.g.vcf.gz
TCGA-LN-A9FO-10A-01D-A38A-09	./output/calling/e1e94442-c85e-4d32-9f22-9a1c2bf12624_wxs_gdc_realn.bam.g.vcf.gz
TCGA-LN-A49S-10A-01D-A247-09	./output/calling/09fb63d6-c76c-4429-9bf7-e7479c4b834c_wxs_gdc_realn.bam.g.vcf.gz
TCGA-L5-A893-11A-21D-A36M-09	./output/calling/84ca4bf4-8d3c-42c4-8374-4fd8f95f30f6_wxs_gdc_realn.bam.g.vcf.gz
TCGA-L5-A4OJ-11A-12D-A27G-09	./output/calling/9cfe6810-0d93-48ff-b2d6-2758e2a7d40f_wxs_gdc_realn.bam.g.vcf.gz
TCGA-VR-A8EZ-10A-01D-A36M-09	./output/calling/6a7d6675-a723-4ad5-88cb-11ede9c3b998_wxs_gdc_realn.bam.g.vcf.gz
TCGA-L5-A4OG-11A-12D-A27G-09	./output/calling/8a7c92d1-444c-481f-b02f-81285ae3002f_wxs_gdc_realn.bam.g.vcf.gz
TCGA-AR-A1AR-10A-01D-A135-09	./output/calling/0395a62f-3f37-4068-bab6-4c1d29cef2d5_wxs_gdc_realn.bam.g.vcf.gz
TCGA-E2-A1L8-10A-01D-A13O-09	./output/calling/7931bb8b-3c42-4cee-b39b-86371aa369f6_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A8-A06R-10A-01W-A021-09	./output/calling/bf64ab88-5956-4a6a-a303-6a2cbb82f649_wxs_gdc_realn.bam.g.vcf.gz
TCGA-GM-A2DA-10C-01D-A18P-09	./output/calling/073ca5ca-7062-4b02-b5f4-49dbe64aa329_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A2-A0YG-10A-01D-A10G-09	./output/calling/d2825bbf-6083-40da-bd62-f6e7c0cb0204_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A7-A0DB-10A-01W-A021-09	./output/calling/3e6c153e-7921-4d16-8d7e-157736e3aa65_wxs_gdc_realn.bam.g.vcf.gz
TCGA-BH-A1FU-11A-23D-A14G-09	./output/calling/ff70699f-0fd1-4c30-9e3f-76c239c2da8c_wxs_gdc_realn.bam.g.vcf.gz
TCGA-AR-A0TX-10A-01D-A099-09	./output/calling/3c3cfe65-4e86-4c42-85d0-9daaeff2fc26_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A7-A0DB-11A-33W-A100-09	./output/calling/edde29ab-1a7a-4be0-870c-e4256460754e_wxs_gdc_realn.bam.g.vcf.gz
TCGA-OL-A5D6-10A-01D-A27P-09	./output/calling/ccc9d7d3-f529-4d1f-82a5-fba4076cc831_wxs_gdc_realn.bam.g.vcf.gz
TCGA-AC-A3OD-10A-01D-A21Q-09	./output/calling/ddbd44d8-7387-45dd-8656-923bf3944aae_wxs_gdc_realn.bam.g.vcf.gz
TCGA-BH-A0DK-11A-13W-A100-09	./output/calling/7ed0e2a4-53ff-456f-8772-e49db779b612_wxs_gdc_realn.bam.g.vcf.gz
TCGA-E9-A1RF-10A-01D-A159-09	./output/calling/0c36d388-c63d-4ab1-8303-6d5005708525_wxs_gdc_realn.bam.g.vcf.gz
TCGA-B6-A0RQ-10A-01D-A110-09	./output/calling/fe1d77e9-f21d-4914-ae1a-2cc6dd6f8cba_wxs_gdc_realn.bam.g.vcf.gz
TCGA-EW-A1P1-10A-01D-A14G-09	./output/calling/81c42c7e-559d-4ce1-b046-64c9a1a5c3cc_wxs_gdc_realn.bam.g.vcf.gz
TCGA-GM-A2DL-10C-01D-A18P-09	./output/calling/9f1ebbdb-32b6-4e83-80e9-d87433f83958_wxs_gdc_realn.bam.g.vcf.gz
TCGA-A2-A3XS-10A-01D-A22X-09	./output/calling/5ac31689-63f4-49e4-8a06-a822d0ff828a_wxs_gdc_realn.bam.g.vcf.gz
TCGA-26-5132-10A-01D-1486-08	./output/calling/d3b73b4c-8cad-4fa2-b329-27b3f62f0748_wxs_gdc_realn.bam.g.vcf.gz
TCGA-06-0187-10B-01D-1491-08	./output/calling/f19f9c4d-b585-4d74-95de-130c12517162_wxs_gdc_realn.bam.g.vcf.gz
TCGA-14-1823-10A-01D-1494-08	./output/calling/6d188f81-f062-4903-bb99-a634fdd47fb5_wxs_gdc_realn.bam.g.vcf.gz
TCGA-06-0151-10A-01D-1491-08	./output/calling/5d8879d4-295c-4a2a-a3fb-d402e2f1f8f5_wxs_gdc_realn.bam.g.vcf.gz
TCGA-R6-A6Y2-10A-01D-A33H-09	./output/calling/4a6de380-0322-4441-8de9-87e447b213f4_wxs_gdc_realn.bam.g.vcf.gz
TCGA-LN-A4A6-10A-01D-A27G-09	./output/calling/a5d81bfd-d31b-4946-9784-ef26c8d85ee9_wxs_gdc_realn.bam.g.vcf.gz
TCGA-27-1838-10A-01D-1494-08	./output/calling/d3e925a1-2c02-4722-a862-78d17ef59052_wxs_gdc_realn.bam.g.vcf.gz
TCGA-4W-AA9T-10A-01D-A394-08	./output/calling/d30861b5-fc1b-4478-8743-5ef10adaf957_wxs_gdc_realn.bam.g.vcf.gz
TCGA-JY-A6FB-10A-01D-A33H-09	./output/calling/85f3edf1-90bf-4475-ac77-633a9b295eda_wxs_gdc_realn.bam.g.vcf.gz
TCGA-06-0128-10A-01D-1490-08	./output/calling/8e63435b-e780-4462-bb14-fccc528fe9f5_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CN-6024-10A-01D-1683-08	./output/calling/f6a9ac40-b1a9-4915-bfda-f2d01607b2b4_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CV-7406-11A-01D-2078-08	./output/calling/2ce728de-2f14-4346-95a2-8bf90bb2cde8_wxs_gdc_realn.bam.g.vcf.gz
TCGA-KN-8430-11A-01D-2311-10	./output/calling/0e26ad23-4697-4346-bb99-8cddd8d612c7_wxs_gdc_realn.bam.g.vcf.gz
TCGA-KM-8439-10A-01D-2311-10	./output/calling/1f433ac7-b321-46a9-87ac-c72ad5b1b4e5_wxs_gdc_realn.bam.g.vcf.gz
TCGA-HD-7229-10A-01D-2013-08	./output/calling/f1ae29b8-ef4f-4f37-a959-31331e77e66c_wxs_gdc_realn.bam.g.vcf.gz
TCGA-KM-8441-10A-01D-2311-10	./output/calling/ea82c301-a5be-463a-9549-b493cd5c95d8_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CV-7437-10A-01D-2129-08	./output/calling/8e46f3c1-520c-4518-a734-4579dfcd97a3_wxs_gdc_realn.bam.g.vcf.gz
TCGA-KL-8339-11A-01D-2310-10	./output/calling/cbaafe8b-1636-4107-aa92-de83895cabff_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CQ-7068-10A-01D-2078-08	./output/calling/526c06c6-9eb5-4273-a2cb-0162444e9d46_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CQ-5323-10A-01D-1683-08	./output/calling/66698a51-908a-483f-8e89-18fca752ec64_wxs_gdc_realn.bam.g.vcf.gz
TCGA-BB-4225-10A-01D-1434-08	./output/calling/8785ede1-b3db-431b-b0dd-1b96a322cc2c_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CN-A63W-10A-01D-A30H-08	./output/calling/bfd5df8f-d8b8-466c-b85a-72baa52802a2_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CN-4741-10A-01D-1434-08	./output/calling/5c237a40-3697-4c30-99ae-9288b4f7a239_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CV-5431-11A-01D-1512-08	./output/calling/9fd15bac-b77c-4246-b8d7-895e9cd0e4d3_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CV-7424-11A-01D-2078-08	./output/calling/8e0eb2fd-3232-45be-bd34-9a00cbf00836_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CV-6955-11A-01D-2012-08	./output/calling/02a4bd93-e180-4e48-b703-c6e0262aaa96_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CN-4726-10A-01D-1434-08	./output/calling/8aec558c-7b7e-47dd-b84f-db6dabacbd12_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CV-6955-10A-01D-2013-08	./output/calling/483fb0b9-330d-47a6-b13b-b7611f022788_wxs_gdc_realn.bam.g.vcf.gz
TCGA-KN-8433-11A-01D-2311-10	./output/calling/f16bdd65-b3fd-46c9-b27f-ad59ee5a9916_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CV-A45X-10A-01D-A25E-08	./output/calling/c9738e6d-fbef-41e4-98d5-3ed2934f18bd_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CV-7261-10A-01D-2013-08	./output/calling/b34ad9ae-e439-49c1-9512-daedfc15ed13_wxs_gdc_realn.bam.g.vcf.gz
TCGA-D6-A6EK-10A-01D-A31J-08	./output/calling/a028c0fd-8b5f-4788-905e-d90e3ab8e87b_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CR-7368-10A-01D-2129-08	./output/calling/2f1b122e-205d-44be-a6e1-1fc7f2271d99_wxs_gdc_realn.bam.g.vcf.gz
TCGA-D6-A6EO-10A-01D-A31J-08	./output/calling/88414f62-bce3-45d4-8925-a108cc4b2501_wxs_gdc_realn.bam.g.vcf.gz
TCGA-CV-7245-10A-01D-2013-08	./output/calling/081cec95-360f-4127-9fbc-e6bfd212c23f_wxs_gdc_realn.bam.g.vcf.gz
TCGA-UF-A7JA-10A-01D-A34M-08	./output/calling/e400b9af-1374-4f6d-b82e-ae17e336c9f2_wxs_gdc_realn.bam.g.vcf.gz
TCGA-UF-A71B-10B-01D-A34M-08	./output/calling/bde1491b-56ba-4a3e-90de-860e84520ae2_wxs_gdc_realn.bam.g.vcf.gz
TCGA-BB-4227-10A-01D-1870-08	./output/calling/cca35864-76be-4095-afb4-eb4ca15b142c_wxs_gdc_realn.bam.g.vcf.gz
